customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,subscription_status_binary,discount_applied_binary,promo_code_used_binary,total_spendings
3538,57,Female,Handbag,Accessories,92,Georgia,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months,56-65,0,0,0,3772
3539,56,Female,Shoes,Footwear,63,Iowa,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly,56-65,0,0,0,1386
3540,29,Female,Jewelry,Accessories,56,New York,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly,26-35,0,0,0,1008
3541,24,Female,Shorts,Clothing,95,Nevada,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly,18-25,0,0,0,570
3542,59,Female,Blouse,Clothing,66,Virginia,Olive,Winter,4.0,No,Next Day Air,No,No,22,PayPal,Annually,56-65,0,0,0,1518
1,55,Male,Blouse,Clothing,53,Kentucky,Gray,Winter,3.1,Yes,Express,Yes,Yes,14,Venmo,Fortnightly,46-55,1,1,1,795
2,19,Male,Sweater,Clothing,64,Maine,Maroon,Winter,3.1,Yes,Express,Yes,Yes,2,Cash,Fortnightly,18-25,1,1,1,192
3,50,Male,Jeans,Clothing,73,Massachusetts,Maroon,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Credit Card,Weekly,46-55,1,1,1,1752
4,21,Male,Sandals,Footwear,90,Rhode Island,Maroon,Spring,3.5,Yes,Next Day Air,Yes,Yes,49,PayPal,Weekly,18-25,1,1,1,4500
5,45,Male,Blouse,Clothing,49,Oregon,Turquoise,Spring,2.7,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually,36-45,1,1,1,1568
6,46,Male,Sneakers,Footwear,20,Wyoming,White,Summer,2.9,Yes,Standard,Yes,Yes,14,Venmo,Weekly,46-55,1,1,1,300
7,63,Male,Shirt,Clothing,85,Montana,Gray,Fall,3.2,Yes,Free Shipping,Yes,Yes,49,Cash,Quarterly,56-65,1,1,1,4250
8,27,Male,Shorts,Clothing,34,Louisiana,Charcoal,Winter,3.2,Yes,Free Shipping,Yes,Yes,19,Credit Card,Weekly,26-35,1,1,1,680
9,26,Male,Coat,Outerwear,97,West Virginia,Silver,Summer,2.6,Yes,Express,Yes,Yes,8,Venmo,Annually,26-35,1,1,1,873
10,57,Male,Handbag,Accessories,31,Missouri,Pink,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,4,Cash,Quarterly,56-65,1,1,1,155
11,53,Male,Shoes,Footwear,34,Arkansas,Purple,Fall,4.1,Yes,Store Pickup,Yes,Yes,26,Bank Transfer,Bi-Weekly,46-55,1,1,1,918
12,30,Male,Shorts,Clothing,68,Hawaii,Olive,Winter,4.9,Yes,Store Pickup,Yes,Yes,10,Bank Transfer,Fortnightly,26-35,1,1,1,748
13,61,Male,Coat,Outerwear,72,Delaware,Gold,Winter,4.5,Yes,Express,Yes,Yes,37,Venmo,Fortnightly,56-65,1,1,1,2736
14,65,Male,Dress,Clothing,51,New Hampshire,Violet,Spring,4.7,Yes,Express,Yes,Yes,31,PayPal,Weekly,56-65,1,1,1,1632
15,64,Male,Coat,Outerwear,53,New York,Teal,Winter,4.7,Yes,Free Shipping,Yes,Yes,34,Debit Card,Weekly,56-65,1,1,1,1855
16,64,Male,Skirt,Clothing,81,Rhode Island,Teal,Winter,2.8,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,56-65,1,1,1,729
17,25,Male,Sunglasses,Accessories,36,Alabama,Gray,Spring,4.1,Yes,Next Day Air,Yes,Yes,44,Debit Card,Bi-Weekly,18-25,1,1,1,1620
18,53,Male,Dress,Clothing,38,Mississippi,Lavender,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly,46-55,1,1,1,1406
19,52,Male,Sweater,Clothing,48,Montana,Black,Summer,4.6,Yes,Free Shipping,Yes,Yes,17,Cash,Weekly,46-55,1,1,1,864
20,66,Male,Pants,Clothing,90,Rhode Island,Green,Summer,3.3,Yes,Standard,Yes,Yes,46,Debit Card,Bi-Weekly,65+,1,1,1,4230
3543,62,Female,Coat,Outerwear,28,Idaho,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly,56-65,0,0,0,168
3544,58,Female,Hat,Accessories,83,Colorado,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months,56-65,0,0,0,1577
3545,64,Female,Socks,Clothing,55,Wisconsin,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months,56-65,0,0,0,2365
3546,48,Female,Sandals,Footwear,28,Connecticut,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,46-55,0,0,0,644
3547,60,Female,Scarf,Accessories,79,Kansas,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,56-65,0,0,0,3002
3548,52,Female,Scarf,Accessories,31,Pennsylvania,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,46-55,0,0,0,744
3549,63,Female,Blouse,Clothing,37,Utah,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly,56-65,0,0,0,1776
3550,44,Female,T-shirt,Clothing,34,Oregon,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,36-45,0,0,0,408
3551,63,Female,Shoes,Footwear,74,West Virginia,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly,56-65,0,0,0,2442
3552,66,Female,Gloves,Accessories,31,Montana,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly,65+,0,0,0,651
3553,22,Female,Sunglasses,Accessories,66,Kentucky,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly,18-25,0,0,0,264
3554,62,Female,Shoes,Footwear,99,Minnesota,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly,56-65,0,0,0,3267
200,54,Male,Hat,Accessories,73,Idaho,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,46-55,1,1,1,2409
2034,57,Male,Jeans,Clothing,55,Illinois,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually,56-65,0,0,0,1870
2901,41,Female,Blouse,Clothing,67,Maryland,Violet,Winter,4.0,No,Standard,No,No,23,Cash,Bi-Weekly,36-45,0,0,0,1608
3643,47,Female,Dress,Clothing,71,Arizona,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually,46-55,0,0,0,426
3558,52,Female,Jacket,Outerwear,26,Nevada,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months,46-55,0,0,0,52
3559,68,Female,Backpack,Accessories,94,Alaska,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly,65+,0,0,0,940
3560,18,Female,Shorts,Clothing,25,Utah,Beige,Fall,3.0,No,Next Day Air,No,No,13,Venmo,Every 3 Months,18-25,0,0,0,350
3561,18,Female,Socks,Clothing,96,Kansas,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually,18-25,0,0,0,576
3562,63,Female,Sneakers,Footwear,29,North Carolina,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly,56-65,0,0,0,1160
3563,47,Female,Sneakers,Footwear,36,Maryland,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly,46-55,0,0,0,288
3564,43,Female,Blouse,Clothing,90,Maine,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months,36-45,0,0,0,810
3565,60,Female,Gloves,Accessories,38,Illinois,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually,56-65,0,0,0,1558
3566,49,Female,Handbag,Accessories,52,Pennsylvania,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly,46-55,0,0,0,1872
3567,28,Female,Jeans,Clothing,88,Alaska,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly,26-35,0,0,0,1320
3568,32,Female,Scarf,Accessories,56,New Mexico,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly,26-35,0,0,0,1512
3569,29,Female,Sandals,Footwear,71,Arkansas,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,26-35,0,0,0,1065
3570,35,Female,Sandals,Footwear,94,Alaska,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,26-35,0,0,0,940
3571,23,Female,Dress,Clothing,97,Louisiana,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,18-25,0,0,0,3201
3572,70,Female,Skirt,Clothing,27,North Dakota,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,65+,0,0,0,432
3573,23,Female,Shorts,Clothing,28,Rhode Island,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly,18-25,0,0,0,728
3574,43,Female,Jeans,Clothing,67,Connecticut,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,36-45,0,0,0,1876
3575,29,Female,Socks,Clothing,70,New York,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,26-35,0,0,0,2800
3576,61,Female,Coat,Outerwear,95,Kentucky,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,56-65,0,0,0,4750
3577,29,Female,Boots,Footwear,24,Maine,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly,26-35,0,0,0,312
3578,66,Female,Belt,Accessories,35,Missouri,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,65+,0,0,0,490
3579,46,Female,Shoes,Footwear,22,Georgia,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly,46-55,0,0,0,506
3580,34,Female,Scarf,Accessories,66,Arizona,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months,26-35,0,0,0,1320
3581,51,Female,Blouse,Clothing,83,New Hampshire,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly,46-55,0,0,0,332
3582,26,Female,Dress,Clothing,95,Georgia,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly,26-35,0,0,0,4845
3583,23,Female,Shorts,Clothing,41,California,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,18-25,0,0,0,656
3584,52,Female,Blouse,Clothing,77,Arizona,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,46-55,0,0,0,3465
3585,39,Female,Sneakers,Footwear,52,Florida,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly,36-45,0,0,0,2548
3586,39,Female,Gloves,Accessories,41,New York,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly,36-45,0,0,0,205
3587,33,Female,Hoodie,Clothing,28,Idaho,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly,26-35,0,0,0,364
3588,33,Female,Sweater,Clothing,90,Virginia,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually,26-35,0,0,0,3060
3589,23,Female,Sunglasses,Accessories,55,Michigan,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually,18-25,0,0,0,2255
3590,31,Female,Belt,Accessories,73,New Hampshire,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months,26-35,0,0,0,2847
3591,27,Female,Dress,Clothing,87,South Dakota,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months,26-35,0,0,0,1740
3592,48,Female,Jacket,Outerwear,89,South Dakota,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,46-55,0,0,0,3471
3593,61,Female,Boots,Footwear,82,New Jersey,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly,56-65,0,0,0,1558
3594,63,Female,Sandals,Footwear,80,Wyoming,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,56-65,0,0,0,2000
3595,19,Female,Scarf,Accessories,87,Alabama,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,18-25,0,0,0,2610
3596,21,Female,Blouse,Clothing,41,South Dakota,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,18-25,0,0,0,615
3597,28,Female,Hoodie,Clothing,83,South Carolina,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,26-35,0,0,0,3735
3598,29,Female,Sunglasses,Accessories,71,New Mexico,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,26-35,0,0,0,1349
3599,23,Female,Hoodie,Clothing,76,Connecticut,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,18-25,0,0,0,1520
3600,37,Female,Scarf,Accessories,34,Kansas,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,36-45,0,0,0,170
3601,67,Female,Dress,Clothing,81,South Carolina,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly,65+,0,0,0,2106
3602,34,Female,T-shirt,Clothing,47,North Carolina,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly,26-35,0,0,0,188
3603,58,Female,Skirt,Clothing,36,Wyoming,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,56-65,0,0,0,1476
3604,45,Female,Jeans,Clothing,51,Louisiana,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly,36-45,0,0,0,306
3605,63,Female,Hoodie,Clothing,86,Louisiana,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually,56-65,0,0,0,1548
3606,68,Female,Jeans,Clothing,41,Alabama,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months,65+,0,0,0,1517
3607,41,Female,Sandals,Footwear,90,Minnesota,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually,36-45,0,0,0,3780
3608,50,Female,Hat,Accessories,93,New Mexico,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly,46-55,0,0,0,1953
3609,24,Female,Gloves,Accessories,56,Tennessee,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months,18-25,0,0,0,168
3610,21,Female,Socks,Clothing,39,New Mexico,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,18-25,0,0,0,1248
3611,18,Female,Jacket,Outerwear,86,Texas,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly,18-25,0,0,0,2064
3612,63,Female,T-shirt,Clothing,82,Washington,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually,56-65,0,0,0,2542
3613,47,Female,Sandals,Footwear,29,Michigan,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months,46-55,0,0,0,783
3614,58,Female,Hat,Accessories,27,Minnesota,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually,56-65,0,0,0,1107
3615,46,Female,Gloves,Accessories,25,Delaware,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually,46-55,0,0,0,500
3616,35,Female,Dress,Clothing,31,California,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly,26-35,0,0,0,155
3617,42,Female,Hoodie,Clothing,23,Wisconsin,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly,36-45,0,0,0,782
3618,48,Female,Belt,Accessories,47,Kentucky,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly,46-55,0,0,0,1410
3619,28,Female,Gloves,Accessories,67,Nevada,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,26-35,0,0,0,3216
3620,44,Female,Scarf,Accessories,75,North Carolina,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly,36-45,0,0,0,3825
3621,60,Female,Sandals,Footwear,82,Louisiana,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly,56-65,0,0,0,2378
3622,38,Female,Sneakers,Footwear,32,New Jersey,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly,36-45,0,0,0,192
3623,46,Female,Dress,Clothing,41,Wisconsin,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually,46-55,0,0,0,533
3624,39,Female,Jewelry,Accessories,89,Arkansas,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly,36-45,0,0,0,445
3625,22,Female,Hat,Accessories,82,Texas,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly,18-25,0,0,0,1886
3626,44,Female,Scarf,Accessories,99,Illinois,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly,36-45,0,0,0,3267
3627,69,Female,Blouse,Clothing,98,Mississippi,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly,65+,0,0,0,3234
3628,39,Female,Belt,Accessories,54,Delaware,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months,36-45,0,0,0,2646
3629,53,Female,Blouse,Clothing,88,Georgia,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly,46-55,0,0,0,3168
3630,52,Female,T-shirt,Clothing,43,Kansas,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly,46-55,0,0,0,1935
3631,65,Female,Hat,Accessories,73,Oklahoma,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly,56-65,0,0,0,2190
3632,48,Female,Hat,Accessories,50,New Jersey,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly,46-55,0,0,0,1350
3633,27,Female,Sneakers,Footwear,73,Utah,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly,26-35,0,0,0,292
3634,39,Female,Gloves,Accessories,51,Montana,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly,36-45,0,0,0,102
3635,59,Female,Socks,Clothing,22,Ohio,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually,56-65,0,0,0,396
3636,52,Female,Sandals,Footwear,32,Colorado,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly,46-55,0,0,0,576
3637,50,Female,Sandals,Footwear,38,California,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly,46-55,0,0,0,1406
3638,32,Female,Boots,Footwear,66,Utah,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,26-35,0,0,0,2178
3639,40,Female,Backpack,Accessories,20,Kansas,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly,36-45,0,0,0,1020
3640,26,Female,Coat,Outerwear,44,Illinois,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually,26-35,0,0,0,1760
3641,47,Female,Sunglasses,Accessories,31,Minnesota,Pink,Spring,4.0,No,Next Day Air,No,No,17,PayPal,Monthly,46-55,0,0,0,558
3642,51,Female,Jacket,Outerwear,45,New York,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months,46-55,0,0,0,1800
3644,53,Female,Scarf,Accessories,96,Tennessee,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually,46-55,0,0,0,4608
3645,35,Female,Blouse,Clothing,32,Arkansas,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly,26-35,0,0,0,608
3646,38,Female,Backpack,Accessories,90,Colorado,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months,36-45,0,0,0,2880
3647,69,Female,Jewelry,Accessories,68,Nevada,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly,65+,0,0,0,2720
3648,47,Female,Shorts,Clothing,45,Kansas,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly,46-55,0,0,0,585
3649,31,Female,Skirt,Clothing,67,New York,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Bi-Weekly,26-35,0,0,0,3082
3650,68,Female,Skirt,Clothing,57,Minnesota,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly,65+,0,0,0,1938
3651,51,Female,Jeans,Clothing,60,Ohio,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually,46-55,0,0,0,240
3652,20,Female,Handbag,Accessories,32,Arizona,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months,18-25,0,0,0,192
3653,27,Female,Handbag,Accessories,29,Kentucky,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly,26-35,0,0,0,696
3654,67,Female,Coat,Outerwear,20,Minnesota,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly,65+,0,0,0,800
3655,21,Female,Jewelry,Accessories,98,Arkansas,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually,18-25,0,0,0,1078
3656,20,Female,Sweater,Clothing,27,Wyoming,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly,18-25,0,0,0,135
3657,35,Female,Jacket,Outerwear,67,North Dakota,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly,26-35,0,0,0,1273
3658,58,Female,Shoes,Footwear,82,Alabama,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months,56-65,0,0,0,164
3659,28,Female,T-shirt,Clothing,72,Mississippi,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly,26-35,0,0,0,1368
3660,27,Female,Sandals,Footwear,77,Illinois,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually,26-35,0,0,0,3619
3661,19,Female,Shoes,Footwear,74,Arkansas,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly,18-25,0,0,0,1036
3662,63,Female,Sandals,Footwear,39,Kansas,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly,56-65,0,0,0,234
3663,69,Female,Shorts,Clothing,80,Rhode Island,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly,65+,0,0,0,960
3664,65,Female,Backpack,Accessories,59,Florida,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly,56-65,0,0,0,2950
3665,63,Female,Jacket,Outerwear,68,Missouri,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly,56-65,0,0,0,136
3666,28,Female,Socks,Clothing,77,North Carolina,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly,26-35,0,0,0,924
3667,67,Female,Jewelry,Accessories,50,Alabama,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,65+,0,0,0,2400
3668,51,Female,Pants,Clothing,45,Washington,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly,46-55,0,0,0,945
3669,59,Female,Blouse,Clothing,71,Michigan,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually,56-65,0,0,0,1349
3670,25,Female,Socks,Clothing,52,Washington,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly,18-25,0,0,0,2288
3671,31,Female,Shoes,Footwear,50,Vermont,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months,26-35,0,0,0,250
3672,62,Female,Handbag,Accessories,66,Illinois,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly,56-65,0,0,0,1386
3673,51,Female,Sandals,Footwear,81,New York,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly,46-55,0,0,0,648
3674,32,Female,Socks,Clothing,28,Rhode Island,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly,26-35,0,0,0,896
3675,35,Female,Handbag,Accessories,65,Washington,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly,26-35,0,0,0,2730
3676,70,Female,Hat,Accessories,80,Virginia,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly,65+,0,0,0,320
3677,19,Female,Jewelry,Accessories,94,Wisconsin,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly,18-25,0,0,0,1598
3678,32,Female,Backpack,Accessories,30,Michigan,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually,26-35,0,0,0,1320
3679,56,Female,Shirt,Clothing,45,Texas,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly,56-65,0,0,0,1350
3680,53,Female,Coat,Outerwear,91,Idaho,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly,46-55,0,0,0,546
3681,22,Female,Sunglasses,Accessories,36,Iowa,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly,18-25,0,0,0,1116
3682,26,Female,Gloves,Accessories,73,Connecticut,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly,26-35,0,0,0,2482
3683,42,Female,Shirt,Clothing,60,Wyoming,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly,36-45,0,0,0,2820
3684,30,Female,Socks,Clothing,77,Mississippi,Purple,Winter,3.0,No,Free Shipping,No,No,17,Venmo,Fortnightly,26-35,0,0,0,1386
3685,29,Female,Skirt,Clothing,86,Pennsylvania,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,26-35,0,0,0,4128
3686,47,Female,Shorts,Clothing,42,Tennessee,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly,46-55,0,0,0,756
3687,59,Female,Sandals,Footwear,70,Louisiana,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly,56-65,0,0,0,1260
3688,34,Female,Shirt,Clothing,44,Arkansas,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months,26-35,0,0,0,1276
3689,52,Female,Sunglasses,Accessories,91,West Virginia,White,Spring,3.0,No,Next Day Air,No,No,8,Cash,Monthly,46-55,0,0,0,819
3690,47,Female,Jewelry,Accessories,30,South Carolina,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly,46-55,0,0,0,270
3691,24,Female,Blouse,Clothing,23,Kansas,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly,18-25,0,0,0,115
3692,63,Female,Sandals,Footwear,21,Michigan,Orange,Summer,4.8,No,Next Day Air,No,No,24,PayPal,Weekly,56-65,0,0,0,525
3693,59,Female,Coat,Outerwear,34,Alabama,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly,56-65,0,0,0,1020
3694,66,Female,Blouse,Clothing,46,South Dakota,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,Venmo,Weekly,65+,0,0,0,506
3695,45,Female,Sweater,Clothing,41,Rhode Island,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly,36-45,0,0,0,492
3696,38,Female,Skirt,Clothing,33,Florida,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly,36-45,0,0,0,627
3697,63,Female,Blouse,Clothing,48,Connecticut,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually,56-65,0,0,0,1296
